Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_relative_change,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_relative_change,population_log,population_squared,population_growth,population_relative_change,income_group_ordinal,economic_stage,population_stage,gdp_ppp_per_capita_2017_relative_position,gdp_ppp_per_capita_2017_momentum,population_relative_position,population_momentum,gdp_ppp_2017_relative_position,gdp_ppp_2017_momentum,high_error_economic_volatility,high_error_population_growth_stability,high_error_region,high_error_region_time,high_error_region_time_squared,high_error_development_phase,high_error_region_stability,MSW,MSW_log
2011.0,Mexico,114150481.0,2218080954418.62,19431.2,Latin America & Caribbean,Upper middle income,28.42766350302728,808.132052241349,0.0344404507835118,1.4189403305578845,9.874686762930402,97.5094386659929,0.019777100883997,0.9265891660794756,18.5530281534454,344.2148536625376,0.0143787921133931,1.5826579658211857,3.0,3,4,0.7538982516282001,-0.0062709988735107,2.6770136792526,0.0133923975255079,3.193639680779173,0.0070670969583862,0.0287133511047882,0.9905145971885028,0.0,0.0,0.0,0.0,0.0,41062500.0,17.530605878562223
2012.0,Mexico,115755909.0,2296894045338.03,19842.56,Latin America & Caribbean,Upper middle income,28.46257891116152,810.1183982740966,0.0355321075014898,1.560028741726157,9.895634800226114,97.92358809944612,0.0211700769895837,1.202107164665543,18.56699430794252,344.73327763117004,0.0140641369702156,1.5996685976463223,3.0,4,4,0.7560841916134963,0.0256090593709281,2.68734763426197,0.0139323665415587,3.235087266500888,0.0398953013019275,0.0287133511047882,0.9905145971885028,0.0,0.0,0.0,0.0,0.0,42102750.0,17.55562364093581
2013.0,Mexico,117290686.0,2316465915423.91,19749.79,Latin America & Caribbean,Upper middle income,28.47106382787009,810.6014754906527,0.0085210156409283,1.5086564659828634,9.89094876952929,97.83086756145298,-0.0046753039930331,1.0732536461104287,18.58016591575737,345.2225654570719,0.0132587356728373,1.6083013065323426,3.0,3,4,0.680625644446638,0.0120906246268492,2.6966183845799523,0.0139005549188153,3.1858578235952937,0.0261645246419766,0.0287133511047882,0.9905145971885028,0.0,0.0,0.0,0.0,0.0,44211071.39,17.604485822237482
2014.0,Mexico,118755887.0,2374464743571.1,19994.5,Latin America & Caribbean,Upper middle income,28.49579315688773,812.0102276401295,0.0250376350288652,1.5728363321583572,9.90326252721983,98.0746086830365,0.0123905114940461,1.210366810628174,18.59258058280772,345.68405272819854,0.0124920490276609,1.610596029469435,3.0,4,4,0.6409127053183292,0.0096284281635322,2.7044546750215384,0.0132716405569046,3.231915351287108,0.0230302527237611,0.0287133511047882,0.9905145971885028,0.0,0.0,0.0,0.0,0.0,48373611.05,17.694465017429742
2015.0,Mexico,120149897.0,2438630460567.02,20296.57,Latin America & Caribbean,Upper middle income,28.52245771100089,813.5305938758339,0.0270232342550671,1.6410587686107967,9.918256453431232,98.37181107603033,0.0151076546050163,1.372764168671751,18.604250671207566,346.1181430371272,0.0117384496483952,1.6078890675037958,3.0,4,4,0.6582653777618347,0.0076076207020097,2.7108847492675627,0.0124964114496311,3.357999591171701,0.0201939616416202,0.0287133511047882,0.9905145971885028,0.0,0.0,0.0,0.0,0.0,53100000.0,17.78768750504456
2016.0,Mexico,121519221.0,2481855020484.81,20423.56,Latin America & Caribbean,Upper middle income,28.54002738863012,814.5331633437573,0.0177249323408106,1.6434060407922764,9.924493377268504,98.4955687954464,0.0062567221949325,1.3908494152974078,18.615583013992985,346.539930950864,0.0113967971191852,1.6046158077322512,3.0,4,4,0.6722783141462096,0.0112516294313316,2.7173449560332017,0.0118757652650804,3.4643849328885308,0.0232619338749143,0.0287133511047882,0.9905145971885028,0.0,0.0,0.0,0.0,0.0,54151287.0,17.807292316908637
1990.0,Bangladesh,107147651.0,185404967416.74,1730.37,South Asia,Lower middle income,25.945808282695182,673.1849674423742,0.0,0.0,7.456668281612961,55.60190186201279,0.0,0.0,18.489718366437977,341.8696852701938,0.0,0.0,2.0,0,2,-0.6423563814253493,0.0,0.1295991689804864,0.0,0.0953205901576492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1938060.531,14.477198820670838
1991.0,Bangladesh,109242834.0,191866752913.35,1756.33,South Asia,Lower middle income,25.980066972810263,674.9638799117066,0.0348522781597628,0.7071067811865491,7.471550890699081,55.82407271230623,0.0150025717043176,0.7071067811865476,18.50908380626525,342.5861833473506,0.0195541664277829,0.7071067811865475,2.0,0,3,-0.5574771060729591,0.0150025717043176,0.1292115854913488,0.0195541664277829,0.0971014230663299,0.0348522781597628,0.0105294358789702,0.0,1.0,1.0,1.0,0.0,0.9895802779165838,2369945.0,14.67837772804161
1992.0,Bangladesh,111272102.0,202309456948.78,1818.15,South Asia,Lower middle income,26.033064327184096,677.7204382633051,0.0544268554966689,1.0686658435177876,7.506124638009943,56.34190708133991,0.0351983966566649,1.1058314053170173,18.52748913792832,343.2678537560519,0.0185757539025397,0.9946304876580178,2.0,0,3,-0.6165192035333279,0.0251004841804912,0.128633527359515,0.0190649601651613,0.0976327047181608,0.0446395668282159,0.0255017254358932,0.9993086361832192,1.0,2.0,4.0,0.0,0.9751324402452336,2278441.142,14.63900249634194
1993.0,Bangladesh,113418757.0,211841391887.5,1867.78,South Asia,Lower middle income,26.079103680144108,680.1196487597059,0.047115617245383,1.2017393100074638,7.533041090521846,56.74670807149056,0.0272969776971097,1.205698464231222,18.546597350040543,343.9762732645309,0.019291942557174,1.1700203299029868,2.0,0,3,-0.6091755822050492,0.0258326486860307,0.1282310340040172,0.0191406209624989,0.0963838133734407,0.0454649169672716,0.0345153792668443,0.999493801594531,1.0,3.0,9.0,0.0,0.9666361854462664,2549973.144,14.75159377747536
1994.0,Bangladesh,115614891.0,220082289886.66,1903.58,South Asia,Lower middle income,26.11726735830532,682.1116542652002,0.0389012644117086,1.2561183924020007,7.552016790812235,57.032957608709935,0.0191671395988821,1.2120963041236354,18.565775329434924,344.68801358305444,0.0193630582638109,1.2808216257838163,2.0,0,3,-0.601275472721966,0.0272208379842189,0.1279523221919553,0.0190769182411748,0.092865364751258,0.0468145790512535,0.0401491082871627,0.9995647143769156,1.0,4.0,16.0,0.0,0.9614006223076256,2677959.522,14.80056606352639
1995.0,Bangladesh,117793338.0,231353315554.37,1964.06,South Asia,Lower middle income,26.16721188353613,684.7229777578742,0.0512127789724219,1.3955001747526912,7.583278058188343,57.50610610780077,0.0317717143487534,1.3917264382341492,18.58444228259152,345.38149495497555,0.0188422700670971,1.350633091438316,2.0,0,3,-0.4243697074548471,0.0260786105482484,0.2725014755822026,0.019165756962694,0.1922863429342525,0.0457432202098378,0.0426850979845786,0.9997176842756156,1.0,5.0,25.0,0.0,0.9590623304513652,2688130.968,14.80435707465814
1996.0,Bangladesh,119876868.0,241817239122.39,2017.21,South Asia,Lower middle income,26.211448067554265,687.0400097980943,0.0452291921684646,1.445798318233047,7.609966258928469,57.91158646202976,0.0270612914065762,1.441292633859934,18.60197568228721,346.03349928440474,0.0176880122032028,1.3901314450477,2.0,0,3,-0.4013937725085922,0.0260000484514039,0.2717366575508416,0.0186311135113702,0.1875816961764186,0.045114411850865,0.0409613586417759,0.9991434798333968,1.0,6.0,36.0,0.0,0.9606504522941932,2891678.977,14.877348198115612
1997.0,Bangladesh,122039226.0,252674582872.4,2070.44,South Asia,Lower middle income,26.25536826406339,689.344362681587,0.0448989649762512,1.4897521280294734,7.635999296579512,58.3084852573628,0.0263879318464612,1.4764387222596598,18.61985308380383,346.69892886243895,0.0180381589549036,1.4332166457381184,2.0,0,3,-0.3407031185649329,0.0284069792005969,0.2712372020562702,0.0181894804084012,0.1862567254500082,0.0471136453723792,0.0418715403045975,0.9994085295978522,1.0,7.0,49.0,0.0,0.9598112255831884,3023179.527,14.921819989808526
1998.0,Bangladesh,124350471.0,265755613929.32,2137.15,South Asia,Lower middle income,26.305842978800733,691.9973748253199,0.0517702687314849,1.5673017990169529,7.667696248151089,58.79356575391029,0.0322202044009969,1.5605835514188204,18.63861452394432,347.3979513721881,0.0189385419406051,1.4817887149033169,2.0,0,3,-0.2995340289020967,0.0285564758846781,0.2711781563105547,0.0182215710329038,0.1849788292072701,0.0472994752920669,0.0449630252008774,0.9993552910083752,1.0,8.0,64.0,0.0,0.9569716591721183,3319818.978,15.015421115928548
1999.0,Bangladesh,126754824.0,278166816658.74,2194.53,South Asia,Lower middle income,26.3514868306002,694.4008581832959,0.0467015636882117,1.595133745659365,7.694178754221784,59.20038670191789,0.0268488407458531,1.568882625233066,18.657765266772177,348.11220474997026,0.0193352946769296,1.5242528527243655,2.0,1,3,-0.2776717050554322,0.0284856589977704,0.2714155880626437,0.0187706651908128,0.1781079015081432,0.0477902657986493,0.0442675717584092,0.9993357782437302,1.0,9.0,81.0,0.0,0.9576089759410336,3535192.228,15.078278517205067
2000.0,Bangladesh,129193327.0,292891006074.74,2267.08,South Asia,Lower middle income,26.403066383841388,697.1219144695351,0.0529329471892541,1.654071483989196,7.726688937594159,59.70172193833995,0.033059470592792,1.6327755266578328,18.676820507112467,348.8236242548968,0.019237950265309,1.556057154978853,2.0,1,3,-0.262364705059145,0.0307095052465473,0.2717812187215033,0.0191705956276146,0.1798942028371131,0.0504682598696502,0.0462057693964052,0.99979326830726,1.0,10.0,100.0,0.0,0.955834912454112,3747717.532,15.13665782133474
2001.0,Bangladesh,131670484.0,307761925321.03,2337.36,South Asia,Lower middle income,26.452592351291177,699.7396421035885,0.0507728777526725,1.6873917209997866,7.757205107937423,60.174231086610455,0.0310002293699385,1.6602539948470096,18.6958130337768,349.53342499393824,0.0191740321077109,1.5814009525427128,2.0,1,3,-0.2690196782371449,0.0303028469028612,0.2722333207125205,0.0192490923499832,0.1876404907860857,0.0501357962100461,0.0477121970546093,0.999918799983435,1.0,11.0,121.0,0.0,0.954460588328798,3940192.718,15.186740447070536
2002.0,Bangladesh,134139826.0,319558821358.51,2382.28,South Asia,Lower middle income,26.490207198230475,701.7310774051817,0.0383312393993326,1.6570778763394431,7.776232969147183,60.46979919045162,0.0192182633398363,1.5949779080693198,18.714393298937704,350.22851654732443,0.0187539524803448,1.5985517737154389,2.0,1,3,-0.1632201987563661,0.0277593211008556,0.295808388385785,0.0190553116177882,0.231549221580922,0.0473456881137531,0.0443400091212072,0.9997371349419196,1.0,12.0,144.0,0.0,0.957542554403792,4177837.156,15.245304483153513
2003.0,Bangladesh,136503206.0,334704527078.26,2451.99,South Asia,Lower middle income,26.53651397085429,704.1865737253452,0.0473956739963006,1.6888438664508452,7.805062967609332,60.91900792834659,0.029261883573719,1.6331916911257796,18.73185866681879,350.88252911367425,0.0176187793772746,1.6029988853159944,2.0,1,3,-0.1587163446051737,0.0264934587611646,0.2943841747281156,0.0185155879884434,0.2243042754316632,0.0454999303827686,0.0429393270658108,0.9991960872967875,1.0,13.0,169.0,0.0,0.9588285474030253,4361322.84,15.288286202265562
2004.0,Bangladesh,138789725.0,352241480926.78,2537.95,South Asia,Lower middle income,26.58758280269969,706.8995592904121,0.0523953291029719,1.7399773928083386,7.839505888718334,61.45785257924944,0.0350572392220196,1.7042192249689283,18.74847058312444,351.5051492062825,0.0167506615192614,1.6019532931413218,2.0,1,3,-0.172839465200706,0.027845795378525,0.2938267139103296,0.0177077977922936,0.2186229646268935,0.046040747499535,0.0435509020020635,0.998996400401348,1.0,14.0,196.0,1.0,0.9582666241593863,4868281.455,15.39825175420827
2005.0,Bangladesh,140912590.0,375263790171.62,2663.1,South Asia,Lower middle income,26.650895056078863,710.270207290129,0.0653594493875795,1.836516470082028,7.887621568493301,62.21457400776073,0.0493114521562678,1.8467091301069167,18.763650334125543,352.0745738613296,0.0152955487158721,1.5913098023385868,2.0,1,3,-0.216087663260408,0.0378768583173355,0.2931033906495347,0.0165549965374693,0.2165777427467805,0.0550501508289507,0.0524629577170925,0.9988274668409662,1.0,15.0,225.0,1.0,0.9501522050420752,4865450.0,15.39766997228606
2006.0,Bangladesh,142628831.0,400301033697.86,2806.59,South Asia,Lower middle income,26.715482685252024,713.7170151060006,0.0667190498576739,1.9112291697473325,7.940081743088989,63.04489808693507,0.0538808155908527,1.9653857760879792,18.77575623344553,352.5290221377687,0.012179472394908,1.5577382889128168,2.0,1,3,-0.1831800623538109,0.0460831689897134,0.2913913910369874,0.0147418942100138,0.2139420022725132,0.0614912761160751,0.0659663403184664,0.9976700948043732,1.0,16.0,256.0,1.0,0.9381159255940872,5335798.621,15.489949313586136
2007.0,Bangladesh,144135934.0,428556679878.5,2973.28,South Asia,Lower middle income,26.783688841334683,717.3659879494361,0.070585993544965,1.9803500751920928,7.9977572718822145,63.96412137994484,0.0593923586986342,2.0684142658638422,18.7862674053146,352.9238430239855,0.0105666083738706,1.5214033645132825,2.0,1,3,-0.1730855597091663,0.0541948754819182,0.2900421575957697,0.0126805431615502,0.2136144176867118,0.0675548309300728,0.0776937592374612,0.9976018052797856,1.0,17.0,289.0,1.0,0.9279073868884288,5712913.641,15.558239896408212
2008.0,Bangladesh,145421318.0,454329177597.63,3124.23,South Asia,Lower middle income,26.842087833048108,720.4976792370693,0.0601378975738675,1.9906994135637424,8.047263159462155,64.75844435763682,0.0507688478717105,2.0866230248000286,18.79514573542424,353.2575032158361,0.0089178594423233,1.4817192479389398,2.0,1,3,-0.1411123556638055,0.0546806740537325,0.2882149307707466,0.010554646737034,0.2198068474181706,0.0658143136588355,0.0832076307489419,0.9983718159296612,1.0,18.0,324.0,1.0,0.9231840430339184,5698719.496,15.555752233220668
2009.0,Bangladesh,146706810.0,477250651606.58,3253.09,South Asia,Lower middle income,26.89130766488938,723.1424279277383,0.0504512479919352,1.965657322644516,8.087667945663249,65.41037279930879,0.0412453628574081,2.05064904322671,18.803946670119988,353.58841037271657,0.0088397768475734,1.4532383677644536,2.0,1,3,-0.1643781681899491,0.0504688564759176,0.2859958968604703,0.0094414148879224,0.2148733664107834,0.0603917130369226,0.0799535899990648,0.9990257222164588,1.0,19.0,361.0,1.0,0.9259657167312773,6126117.547,15.628071917640444
2010.0,Bangladesh,148391139.0,503842047027.21,3395.36,South Asia,Lower middle income,26.94552865714457,726.0615146129995,0.0557178818533086,1.972203878785304,8.130459548880024,66.10437247597437,0.0437338038603296,2.0395258619680354,18.815362183411185,354.01785409293973,0.0114809189839244,1.4581376092787013,2.0,2,3,-0.1541757673986922,0.0452493381964827,0.2849549032487086,0.0097461850912737,0.2079475012327607,0.0554356758063704,0.0741620305963971,0.9984994242887384,1.0,20.0,400.0,1.0,0.93095824607092,6558263.943,15.696236635540176
2011.0,Bangladesh,150211005.0,536412307138.09,3571.06,South Asia,Lower middle income,27.00816893204876,729.4411890620839,0.0646437912497626,2.013699803698458,8.180897739167746,66.92708781871993,0.0517470901465528,2.070260823158516,18.82755157024227,354.4766981301322,0.0122639802636732,1.472384970859705,2.0,2,3,-0.1287321579526995,0.0455754189547635,0.2839972778222682,0.0108615586983903,0.2098510455621365,0.0569376403650021,0.0711601138377502,0.998209056708988,1.0,21.0,441.0,1.0,0.9335672483334,7113275.372,15.777473507452612
2012.0,Bangladesh,152090649.0,571394214633.93,3756.93,South Asia,Lower middle income,27.07134520179671,732.8577310348418,0.0652145877906462,2.050176184787599,8.23162355287071,67.75962631617581,0.0520489714538539,2.09429043773891,18.83998728262468,354.9451208094595,0.0125133574600608,1.4891722690147235,2.0,2,3,-0.1151354491878875,0.0491766218202454,0.2831019339543681,0.0120860855692195,0.2112775709348689,0.0618587536312391,0.0734301088077444,0.9994615719588718,1.0,22.0,484.0,1.0,0.931593022959545,7652515.39,15.85054509158314
2013.0,Bangladesh,154030139.0,605755609456.61,3932.71,South Asia,Lower middle income,27.12974245695116,736.0229257804982,0.0601360565834463,2.0634659890559126,8.277338279912556,68.51432900010575,0.0467882020692427,2.090016158826089,18.852658855514075,355.4227459223933,0.012752197539771,1.507761763832128,2.0,2,3,-0.1108918717086942,0.0501947545565498,0.2825835961415294,0.012509845087835,0.2119858591234939,0.063331478541285,0.0760411301215755,0.999755931994676,1.0,23.0,529.0,1.0,0.9293325059861012,8018168.152,15.897220668494862
2014.0,Bangladesh,155961299.0,642470816515.33,4119.42,South Asia,Lower middle income,27.18858723091972,739.2192756133308,0.0606105935884855,2.079095622602177,8.323710378895438,69.28415447173164,0.047476167833377,2.091691258060694,18.86511845751457,355.8926944160568,0.0125375463044929,1.5237138447066054,2.0,2,3,-0.1091386994952336,0.0487711137854912,0.2820349399680967,0.0126010337681083,0.2090844335351868,0.0619870793208593,0.0762070694868309,0.9998685481240918,1.0,24.0,576.0,2.0,0.929189213072937,8646120.0,15.972621339022728
2015.0,Bangladesh,157830000.0,684569615443.87,4337.39,South Asia,Lower middle income,27.25205617912572,742.6745659902241,0.0655263987816254,2.111463423760373,8.375258590526961,70.14495645819567,0.052912788693554,2.117271599383699,18.877029068711032,356.3422264609613,0.0119818250552017,1.5344505883085433,2.0,2,3,-0.1117441371000314,0.0490590528653912,0.2815419796186023,0.0124238562998219,0.2078012234156139,0.0620910163178524,0.0760463533584834,0.9996025872460896,1.0,25.0,625.0,2.0,0.9293279949129212,8922091.61,16.004041074576126
2016.0,Bangladesh,159784568.0,733266325889.24,4589.09,South Asia,Lower middle income,27.320774809663835,746.424736200362,0.0711347821270089,2.15846209124808,8.431654910705497,71.09280453322413,0.0580302901053397,2.1586251732061954,18.889337022178232,356.8070531374332,0.0123840081099917,1.548917339949917,2.0,2,3,-0.1181328218933267,0.0528064155440903,0.2812716387552819,0.0123011264898954,0.2076295885473464,0.0657572581657066,0.0791088407287987,0.9997131005429182,1.0,26.0,676.0,2.0,0.9266905823184888,9764260.929,16.094239536128622
1990.0,Canada,27691138.0,956579991803.38,34544.63,North America,High income,27.586630252026115,761.0221686620024,0.0,0.0,10.450036337838668,109.2032594621486,0.0,0.0,17.136623028284554,293.66384881353247,0.0,0.0,4.0,0,0,-0.7071067811865488,0.0,-0.7071067811865475,0.0,-0.7071067811865477,0.0,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,18109840.0,16.71196605014132
1991.0,Canada,28037420.0,936577376340.56,33404.55,North America,High income,27.56549797831289,759.8566787923721,-0.0209105517930708,-0.7071067811865455,10.416477332825146,108.50300002526006,-0.0330031035214444,-0.7071067811865452,17.149050640151703,294.0899378584876,0.0125051559816717,0.7071067811865475,4.0,0,0,-0.7071067811865476,-0.0330031035214444,-0.7071067811865475,0.0125051559816717,-0.7071067811865476,-0.0209105517930708,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,21393293.86,16.878588106596702
1992.0,Canada,28371264.0,944917281824.98,33305.43,North America,High income,27.57436322814969,760.3455074379335,0.0089046625458817,-0.1102398100468796,10.413505750421557,108.44110201406284,-0.0029672604480528,-0.6478226385261571,17.16088739514591,294.4960561888778,0.0119070870286923,0.9938486746075642,4.0,0,0,-0.7071067811865475,-0.0179851819847486,-0.7071067811865476,0.012206121505182,-0.7071067811865476,-0.0060029446235945,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,19447200.0,16.783213710218046
1993.0,Canada,28684764.0,970030413464.37,33816.92,North America,High income,27.60059326204032,761.7927484165855,0.0265770688317683,1.2383893110423945,10.42874611849146,108.7587456039507,0.0153575558099685,0.0870679856701172,17.17187670354948,294.8733495219053,0.0110499130387704,1.1415373579627908,4.0,0,0,-0.7071067811865486,-0.0068709360531762,-0.7071067811865475,0.0118207186830448,-0.7071067811865475,0.0048570598615264,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,21880538.12,16.901108175068245
1994.0,Canada,29000663.0,1013624057922.37,34951.75,North America,High income,27.64455320079733,764.2213216717139,0.0449404924349841,1.6269731328678516,10.461752428400594,109.44826387314572,0.0335580531875758,1.3156469233506236,17.18282928424035,295.2496222113477,0.0110127801644106,1.2459010224952427,4.0,0,0,-0.7071067811865475,0.0153161161831638,-0.7071067811865476,0.0113232600772911,-0.7071067811865475,0.0268074079375447,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,22263794.14,16.918472380744166
1995.0,Canada,29302311.0,1040812782914.57,35519.82,North America,High income,27.671023045886702,765.6855164059932,0.0268232830305239,1.5416759014524992,10.477874282425224,109.78584947830792,0.0162529773187323,1.4141565761587962,17.193176978724065,295.60533462172714,0.0104014173744924,1.3084948709008075,4.0,0,0,-0.7071067811865475,0.0217228621054255,-0.7071067811865475,0.0108213701925578,-0.7071067811865475,0.0327802814324254,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,21378533.55,16.877897918181123
1996.0,Canada,29610218.0,1058391707061.12,35744.14,North America,High income,27.68777161436321,766.6126969691371,0.0168896120754051,1.432065785160415,10.484169594824978,109.91781209305256,0.0063153473187644,1.2873507022909605,17.20363009620037,295.9648884868912,0.0105079425305396,1.364769016174327,4.0,0,0,-0.7071067811865485,0.0187087926083575,-0.7071067811865476,0.0106407133564809,-0.7071067811865475,0.0295511291803044,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,21941914.13,16.903909298427564
1997.0,Canada,29905948.0,1103692638182.75,36905.46,North America,High income,27.72968261757865,768.9352980716435,0.0428016686255214,1.65802336140091,10.516141882456726,110.58924009196048,0.0324898011254433,1.6946455351441652,17.21356798178106,296.3069226633981,0.0099874306903109,1.3990390088479498,4.0,0,0,-0.7071067811865483,0.0183527085876467,-0.7071067811865476,0.0102989301984476,-0.7071067811865476,0.0288381879104835,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,22002161.66,16.906651309218468
1998.0,Canada,30155173.0,1146658140226.15,38025.25,North America,High income,27.76787286276968,771.054763322941,0.0389288652990775,1.7189275134514788,10.54603198969698,111.21879072771208,0.0303421228186833,1.806711078031813,17.22186707503794,296.5927055502759,0.0083336264745728,1.3945509419947708,4.0,0,0,-0.7071067811865475,0.0230490904209637,-0.7071067811865476,0.0096096665651411,-0.7071067811865476,0.0328733820000014,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,23132708.37,16.956758163966775
1999.0,Canada,30401286.0,1205607875119.86,39656.48,North America,High income,27.818005016354864,773.8414030899444,0.051410034800855,1.834187956020738,10.588034859964258,112.10648219581836,0.0428986002721876,1.9580895066719968,17.22999550100664,296.8727449647091,0.0081615515851956,1.4002793034904646,4.0,0,0,-0.7071067811865476,0.0352435080721047,-0.7071067811865476,0.0088275362500264,-0.7071067811865475,0.0443801895751513,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,23721680.03,16.981899999312844
2000.0,Canada,30685730.0,1267558508211.56,41307.75,North America,High income,27.868113731671887,776.6317629613992,0.0513853918593065,1.880665175532982,10.628829620915807,112.9720191104573,0.0416393487268662,1.9852967235301824,17.239308316236258,297.1937512222526,0.0093563147295807,1.4398623001942945,4.0,1,0,-0.7071067811865476,0.038293357272579,-0.7071067811865476,0.0086171642631163,-0.7071067811865476,0.0472414306530797,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24070500.33,16.996497637544017
2001.0,Canada,31020855.0,1291326474123.17,41627.62,North America,High income,27.886691080504885,777.6675394195107,0.0187509813216786,1.7006038262367789,10.636543190468304,113.13605104269764,0.007743583225908,1.7080221846322956,17.250170310431866,297.568375738905,0.0109212001800185,1.5051577597176882,4.0,1,0,-0.7071067811865485,0.0307605107416539,-0.7071067811865476,0.0094796888315982,-0.7071067811865475,0.04051546932728,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24036722.16,16.995093350520225
2002.0,Canada,31359199.0,1330056652478.72,42412.41,North America,High income,27.916242653104447,779.316603867008,0.0299925534956977,1.6742667681957986,10.655219864801008,113.53371036725002,0.0188526271739772,1.6514536488701816,17.261018242917007,297.94275078231374,0.0109069849944496,1.5524768685698196,4.0,1,0,-0.7071067811865485,0.0227451863755838,-0.7071067811865476,0.0103948333013496,-0.7071067811865476,0.0333763088922276,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24309441.0,17.0063753925118
2003.0,Canada,31642461.0,1354082598134.11,42791.09,North America,High income,27.93414529161201,780.3164731728897,0.0180638513484481,1.5878893272182824,10.664108551405734,113.72321119616493,0.0089285187990966,1.5328974209582833,17.27001051073153,298.25326304077754,0.0090328200028324,1.5530350086703135,4.0,1,0,-0.7071067811865483,0.0118415763996606,-0.7071067811865476,0.0102870017257668,-0.7071067811865475,0.0222691287219414,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24222529.22,17.00279375884089
2004.0,Canada,31938807.0,1395955758688.96,43704.67,North America,High income,27.964600428283703,782.0188771135653,0.0309236383456592,1.6171144258710823,10.685233120950851,114.17420684906511,0.021349771646387,1.5661350150284343,17.27933238007978,298.57532750127353,0.0093654535909832,1.5636326136123748,4.0,1,1,-0.7071067811865476,0.0163769725398203,-0.7071067811865475,0.0097684195294217,-0.7071067811865476,0.0263266810632683,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,25704490.05,17.062176283625853
2005.0,Canada,32242732.0,1440772281158.77,44683.76,North America,High income,27.99620039211655,783.7872363955468,0.0321045435651201,1.6505149630914198,10.707387782871226,114.64815313278,0.0224024114585468,1.6035024758811742,17.288803242481354,298.90271755723376,0.0095158532377241,1.5772766406975989,4.0,1,1,-0.7071067811865483,0.0175602339680101,-0.7071067811865475,0.0093047089438466,-0.7071067811865475,0.0270306777530758,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24450552.44,17.012163409211798
2006.0,Canada,32571193.0,1478779044227.63,45401.47,North America,High income,28.02223789311367,785.2458165382556,0.0263794380041044,1.645297124940046,10.72332178783587,114.98963016547548,0.0160619876214536,1.5825516980232126,17.29893883608308,299.2532848545435,0.0101871330258243,1.601367235918311,4.0,1,1,-0.7071067811865476,0.0199380569087958,-0.7071067811865476,0.0096894799515105,-0.7071067811865474,0.0298025399716279,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,25508676.97,17.05452926478449
2007.0,Canada,32888886.0,1509092604043.09,45884.38,North America,High income,28.04252966165379,786.3834698247327,0.0204990461109035,1.6116612000319657,10.73390182679232,115.21664842721552,0.0106364397452327,1.5269372789696227,17.30864537751968,299.5892048047334,0.0097538030000927,1.6143661087593326,4.0,2,1,-0.7071067811865476,0.0163669462750777,-0.7071067811865475,0.009818929754547,-0.7071067811865475,0.026327675893376,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,25847754.83,17.067734340063023
2008.0,Canada,33247298.0,1524114207047.38,45841.99,North America,High income,28.05243450939334,786.9390819038024,0.0099540630999348,1.5285145711454622,10.732977576137532,115.1968076498711,-0.0009238438004393,1.3925711687040272,17.319484088683843,299.9645290981728,0.0108976631193893,1.6439863052032813,4.0,2,1,-0.7071067811865476,0.0085915278554156,-0.7071067811865476,0.0102795330484354,-0.7071067811865475,0.0189441824049809,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24406524.15,17.010361078692284
2009.0,Canada,33630069.0,1479684963523.52,44000.4,North America,High income,28.022850318562707,785.28013997657,-0.0291508623949718,1.227003525362895,10.691976730576028,114.31836640717924,-0.0401725579539631,0.9435006254052484,17.33093116518916,300.3611750525249,0.0115128453446051,1.67684507385019,4.0,1,1,-0.7071067811865475,-0.0101533206697232,-0.7071067811865476,0.0107214371546957,-0.7071067811865477,0.0004340822719555,0.1790901152825323,0.9992624454497562,0.0,0.0,0.0,0.0,0.0,24457965.0,17.01246652859229
