Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration
2019,Mauritania,4383849,23641801922.3,5392.93,Sub-Saharan Africa,Lower middle income,0.004792061424837124,0.7347231228281232,23.886282250069293,5.589347981332679e+20,0.047721736729714914,22813802908.593334,886958072.6541541,2.048463290674733,8.593029526233192,29083693.9849,0.02056451152867611,5339.733333333334,71.03886002277405,1.7591897148786335,15.293437891696163,19218132054801,0.026609759820577672,4271525.333333333,111919.21650160658,1.8768859110469995,-0.4138323937166176
2020,Mauritania,4498604,23556536019.15,5236.41,Sub-Saharan Africa,Lower middle income,-0.029023184057645923,0.7349987357994502,23.882669156912904,5.549103892215114e+20,0.031410048695620585,23373388061.746662,393381017.7642576,1.872687458572958,8.563582380311868,27419989.6881,0.004792061424837124,5332.183333333333,83.9331765950468,1.3008642733221276,15.319277906680616,20237437948816,0.02649136724742851,4384388.333333333,113946.9572930034,1.882292695402899,-0.7669742158399994
2021,Mauritania,4614974,23731494063.34,5142.28,Sub-Saharan Africa,Lower middle income,-0.017976056114780925,0.7351986533526114,23.890068866404118,5.631838104783417e+20,-0.00360657378952034,23643277334.930004,87488353.15924156,1.779543108306451,8.545446287225094,26443043.598399997,-0.029023184057645923,5257.206666666666,126.61252557837656,1.0301289874312656,15.344817008786324,21297985020676,0.02617676840602856,4499142.333333333,115563.44040540501,1.8868499660881135,-7.0565133633762605
2022,Mauritania,4736139,25244636785.41,5330.21,Sub-Saharan Africa,Lower middle income,0.03654604572290898,0.7354294726248659,23.951879565608134,6.372916864272757e+20,0.007427154996293428,24177555622.63333,928250631.7106866,1.9353923162342124,8.58133350828101,28411138.6441,-0.017976056114780925,5236.3,93.96504828925268,1.4285628398931403,15.370733015919877,22431012627321,0.02586802483614914,4616572.333333333,118775.56591460067,1.8941415202165264,-0.3806311506319625
1990,Mauritius,1058775,8717860084.41,8233.91,Sub-Saharan Africa,Upper middle income,0.0,0.7442476429197332,22.888639641701733,7.600108445134914e+19,0.0,8717860084.41,928250631.7106866,0.0,9.01613771359027,67797273.8881,0.0,8233.91,93.96504828925268,0.0,13.872624081907798,1121004500625,0.0,1058775.0,118775.56591460067,0.0,0.0
1991,Mauritius,1070266,9104536083.63,8506.8,Sub-Saharan Africa,Upper middle income,0.03314221311624732,0.7528988319153259,22.93203859711236,8.289257729812069e+19,0.0,8911198084.02,273421221.170545,0.7071067811865458,9.048738668756569,72365646.24,0.0,8370.355,192.96236951799656,0.7071067811865475,13.88341870802026,1145469310756,0.0,1064520.5,8125.364022614617,0.7071067811865476,0.0
1992,Mauritius,1084441,9697487076.12,8942.38,Sub-Saharan Africa,Upper middle income,0.051203742888042525,0.762172842820109,22.995132624678384,9.404125559151444e+19,0.04435446261766529,9173294414.72,493419741.9970215,1.062366615649452,9.098668872777454,79966160.06439999,0.03314221311624732,8561.029999999999,357.33472389343854,1.0672066678684253,13.896576126952155,1176012282481,0.010853108545252788,1071160.6666666667,12856.368473769431,1.032977030833305,0.0
1993,Mauritius,1097374,10190319474.46,9286.1,Sub-Saharan Africa,Upper middle income,0.03843719457236228,0.7714780731101167,23.044704035550232,1.038426109915587e+20,0.06512698582810073,9664114211.403334,543660467.594544,1.1757275947803536,9.136381619457888,86231653.21000001,0.051203742888042525,8911.76,390.55129086971584,1.1685708725716886,13.90843152222851,1204229695876,0.013244371025520785,1084027.0,13558.741202633764,1.170786785372216,0.5449705397899602
1994,Mauritius,1112846,10611805645.96,9535.74,Sub-Saharan Africa,Upper middle income,0.026883191005911966,0.7799908439768631,23.08523295859509,1.1261041906762852e+20,0.05082062955810418,10166537398.846666,457622991.25909346,1.2270237602053853,9.162906986965496,90930337.3476,0.03843719457236228,9254.74,297.9204752950065,1.1821213401380628,13.922432154501045,1238426219716,0.011925960010733538,1098220.3333333333,14221.39994280917,1.3128110963024309,-0.24932842006480715
1995,Mauritius,1122457,11066811917.53,9859.45,Sub-Saharan Africa,Upper middle income,0.033947024562330785,0.7830673770329116,23.127216549282984,1.2247432601798405e+20,0.04136142861432068,10622979012.65,438353035.5570651,1.302779266647968,9.19628708550049,97208754.30250001,0.026883191005911966,9560.43,287.47130761174043,1.2893129369522822,13.931031481417463,1259909716849,0.014099112973334549,1110892.3333333333,12655.110917464697,1.2791464381617323,-0.300594351252629
1996,Mauritius,1133996,11685208095.14,10304.45,Sub-Saharan Africa,Upper middle income,0.04513436347869293,0.7863458870369894,23.181589613605357,1.3654408822672538e+20,0.04287736571421541,11121275219.543333,538769795.8553816,1.442996134862811,9.240428160493405,106181689.80250001,0.033947024562330785,9899.88,385.9465049718753,1.4496492410234896,13.941259117763689,1285946928016,0.008636415101460626,1123099.6666666667,10589.635986819108,1.329977938197925,0.2627602338898456
1997,Mauritius,1148284,12349801666.9,10755.01,Sub-Saharan Africa,Upper middle income,0.043724798509381824,0.7895295092710326,23.236905840612092,1.52517601211766e+20,0.05587843926672775,11700607226.523333,641633481.1889433,1.53433773450169,9.283219947101971,115670240.10010001,0.04513436347869293,10306.303333333335,447.78287655217434,1.5312580491548182,13.953780082890491,1318556144656,0.010280126543823043,1134912.3333333333,12937.860423320948,1.4259225804956475,0.32955285656393407
1998,Mauritius,1160421,13099674236.16,11288.73,Sub-Saharan Africa,Upper middle income,0.04962524442097216,0.7929146700219314,23.29585319945195,1.7160146509351407e+20,0.05687477418878073,12378227999.4,707661400.8885552,1.6136865130537248,9.331648741888742,127435425.0129,0.043724798509381824,10782.73,492.72515503067933,1.6204222839588576,13.96429429002933,1346576897241,0.012599691709670902,1147567.0,13227.08293615799,1.4470011592011185,-0.03123041648690883
1999,Mauritius,1175267,13441697867.77,11437.14,Sub-Saharan Africa,Upper middle income,0.013146740155890013,0.7960095991871406,23.32162749358409,1.8067924156841257e+20,0.06071940177548063,12963724590.276667,558498932.8820939,1.4982929609803686,9.344708664302436,130808171.37959999,0.04962524442097216,11160.293333333333,358.7440832032511,1.4503453107919064,13.977006764659325,1381252521289,0.010569684851482686,1161324.0,13514.14551497807,1.5133996669067995,0.1349450680790285
2000,Mauritius,1186873,14544292351.34,12254.3,Sub-Saharan Africa,Upper middle income,0.0714479319130481,0.7997552386156348,23.400464475413006,2.115364400012472e+20,0.026109323441485754,13695221485.090002,754941085.834396,1.7138960177252556,9.413713775466748,150167868.48999998,0.013146740155890013,11660.056666666665,519.9521482149503,1.7176456986124289,13.986833517999623,1408667518129,0.012793632655734521,1174187.0,13259.029979602652,1.5045974419255757,-0.735079588840593
2001,Mauritius,1196287,15031168461.3,12564.85,Sub-Saharan Africa,Upper middle income,0.02534212480517062,0.803146569234064,23.433391779692204,2.259360253119798e+20,0.08202791748606097,14339052893.470001,814368846.5457345,1.6282093477772273,9.438738095918863,157875455.5225,0.0714479319130481,12085.43,582.512033094605,1.619401139627765,13.99473398717999,1431102586369,0.009875202826251428,1186142.3333333333,10529.031547741502,1.4705033393659543,4.434650039921717
2002,Mauritius,1204621,15273909605.4,12679.43,Sub-Saharan Africa,Upper middle income,0.0091190901602487,0.8059317696891112,23.4494119552597,2.3329231463393038e+20,0.033475407273090285,14949790139.346666,371553707.8518649,1.5010240600409293,9.447815139088153,160767945.1249,0.02534212480517062,12499.526666666667,219.96416215680526,1.470010628764589,14.00167638274891,1451111753641,0.007931766920302286,1195927.0,8879.474984479833,1.4370278829757754,-0.6453063912890873
2003,Mauritius,1213370,16178956793.18,13333.9,Sub-Saharan Africa,Upper middle income,0.051616673620186404,0.8087958314697432,23.506977271478377,2.617586429155853e+20,0.016149186586856157,15494678286.626665,604903811.9055719,1.6266684849923525,9.49813993752538,177792889.20999998,0.0091190901602487,12859.393333333333,414.90911852277566,1.6225544409315156,14.008912994419005,1472266756900,0.0069665556843800935,1204759.3333333333,8542.340097030612,1.4252622662670626,-0.6401607903695546
2004,Mauritius,1221003,16879508834.59,13824.3,Sub-Saharan Africa,Upper middle income,0.03677843691643101,0.8120221681865388,23.54936622827323,2.8491781849700185e+20,0.05925445489477221,16110791744.39,804967127.6526101,1.6496006945640906,9.534255525974267,191111270.48999998,0.051616673620186404,13279.210000000001,574.3910482415405,1.6523518289347334,14.01518402909075,1490848326009,0.007262865249734185,1212998.0,8197.333041910895,1.4049356475354444,4.660287672688027
2005,Mauritius,1228254,17179549365.75,13986.97,Sub-Saharan Africa,Upper middle income,0.011766961075786897,0.8142901868486484,23.56698552305082,2.9513691641024122e+20,0.043300198545885626,16746004997.839998,513482063.8452723,1.5566834969929921,9.545952953485513,195635329.78089997,0.03677843691643101,13715.056666666665,339.96424169808364,1.541714932072345,14.021105020855094,1508607888516,0.00629074396103424,1220875.6666666667,7442.816962235269,1.3884905060844523,-0.2874698360638336
2006,Mauritius,1233996,18015428003.55,14599.26,Sub-Saharan Africa,Upper middle income,0.043775742709107224,0.8168788145540345,23.614494339096275,3.245556461510935e+20,0.017775430203581966,17358162067.963333,588646721.4269243,1.6351338538877258,9.588794615757042,213138392.5476,0.011766961075786897,14136.843333333332,408.64074984435535,1.6410834342051976,14.0257690523262,1522746128016,0.005938560347517496,1227751.0,6511.088157904427,1.3581691766603394,-0.6800581519403852
2007,Mauritius,1239630,19047174476.58,15365.21,Sub-Saharan Africa,Upper middle income,0.05246498795144405,0.8201808185372205,23.67018460613154,3.627948555412807e+20,0.048655446077441766,18080717281.960003,935522798.2562352,1.736922489414473,9.639926221870702,236089678.34409997,0.043775742709107224,14650.480000000001,690.5461539245777,1.7634709171700653,14.030324312650151,1536682536900,0.004674928801371658,1233960.0,5688.085442396524,1.336303706620931,2.720224994980685
2008,Mauritius,1244121,20073238630.95,16134.47,Sub-Saharan Africa,Upper middle income,0.05006504955025015,0.8234937019885947,23.722653353550086,4.029349091350635e+20,0.05727016159853071,19045280370.36,1028906621.2678784,1.8026627472017585,9.688775233284002,260321122.18089998,0.05246498795144405,15366.313333333332,767.6055947121301,1.8433955893665384,14.03394061821219,1547837062641,0.004565654994019397,1239249.0,5073.241271613569,1.3059164593383685,0.1984945246977865
2009,Mauritius,1247429,20738681947.54,16625.14,Sub-Saharan Africa,Upper middle income,0.030411287138654153,0.8266836704009198,23.75526648654897,4.300929289212215e+20,0.05386962542038054,19953031685.023335,852136528.6532094,1.769293092298918,9.718731434601713,276395280.0196,0.05006504955025015,16041.606666666665,635.0776332334235,1.809304907416714,14.036595992809012,1556079110041,0.0036228552067956166,1243726.6666666667,3914.42516001218,1.2673568951083938,-0.04574361864744969
2010,Mauritius,1250400,21646456202.25,17311.63,Sub-Saharan Africa,Upper middle income,0.04129228385445183,0.8303223953149009,23.79810759223481,4.685690661159275e+20,0.03315076997908961,20819458926.913334,789713284.6541724,1.793188352972626,9.759191571926772,299692533.2569,0.030411287138654153,16690.413333333334,591.2883158268659,1.8398535665920817,14.038974857833166,1563500160000,0.0026589053637064985,1247316.6666666667,3141.006898008338,1.2329140387372353,-0.39256452531560104
2011,Mauritius,1252404,22529098693.86,17988.68,Sub-Saharan Africa,Upper middle income,0.03910954658804511,0.8338796132485804,23.838073585923688,5.075602879576844e+20,0.04377203223455961,21638078947.883335,895237770.1866809,1.8036901288313998,9.797553539126566,323592608.1424,0.04129228385445183,17308.483333333334,681.7754461942565,1.855899305162517,14.040576260761135,1568515779216,0.00238169867784066,1250077.6666666667,2503.114127109597,1.192421321476567,0.3577946788699853
2012,Mauritius,1255882,23316742650.7,18566.03,Sub-Saharan Africa,Upper middle income,0.032095184304796076,0.8371086333127544,23.872437508213647,5.436704878389725e+20,0.04077538066107356,22497432515.603333,835593361.093164,1.7925838499854405,9.82914270617608,344697469.96089995,0.03910954658804511,17955.446666666667,627.8600009822114,1.8393530352502243,14.043349468805042,1577239597924,0.0016026871401151332,1252895.3333333333,2773.8308047420014,1.1798237777174663,-0.052860657310709436
2013,Mauritius,1258927,24100279892.99,19143.51,Sub-Saharan Africa,Upper middle income,0.031104118651106294,0.8400371827783507,23.905489291234087,5.8082349092045816e+20,0.0349611836471142,23315373745.850002,785591494.0669045,1.7825293328420235,9.859771269433951,366473975.12009996,0.032095184304796076,18566.07333333333,577.415001219563,1.8255357494986242,14.045771123146535,1584897191329,0.002777059159823736,1255737.6666666667,3263.8943508232032,1.1648276457678328,-0.17935166462382768
2014,Mauritius,1261208,25022590331.06,19840.18,Sub-Saharan Africa,Upper middle income,0.036391967826171934,0.8430595235638325,23.943044867084303,6.261300268760574e+20,0.03360406099719415,24146537624.916668,853864105.3877738,1.7969048377899945,9.8955148548767,393632742.4324,0.031104118651106294,19183.24,638.0034563386466,1.8413875686926309,14.047581342688476,1590645619264,0.0024245908453182086,1258672.3333333333,2672.117200523879,1.1428623127983129,-0.030878951941138544
2015,Mauritius,1262879,25946063266.0,20545.17,Sub-Saharan Africa,Upper middle income,0.035533447781219696,0.8459954934003397,23.979285730502802,6.731981990032745e+20,0.03826969820123427,25022977830.016666,922891747.5179038,1.806765500511507,9.930429827858594,422104010.3288999,0.036391967826171934,19842.953333333335,700.8341154891035,1.8532082155816456,14.048905384942229,1594863368641,0.0018118604176413644,1261004.6666666667,1983.8307219457072,1.1164750673456947,0.17000479050312411
2016,Mauritius,1263747,26948221725.25,21324.06,Sub-Saharan Africa,Upper middle income,0.0379111002732031,0.8489221786357072,24.017183147940692,7.26206654153236e+20,0.03690556903670017,25972291774.103333,963083598.4225712,1.8248966904061381,9.967638185954984,454715534.88360006,0.035533447781219696,20569.803333333333,742.2466331573356,1.8757044343475489,14.049592466724071,1597056480009,0.001324920235203031,1262611.3333333333,1290.4899586341503,1.0830490081827764,-0.023590921190439706
2017,Mauritius,1264887,28009438332.89,22143.83,Sub-Saharan Africa,Upper middle income,0.03844342962831648,0.851954385124607,24.055807373674998,7.845286357239678e+20,0.038624682633964014,26967907774.713333,1031828387.8986322,1.8458739421961001,10.005359339651383,490349207.06890005,0.0379111002732031,21337.686666666665,799.4171085443505,1.898718232659438,14.05049413867467,1599939122769,0.0006873184208462391,1263837.6666666667,1007.0657045772098,1.057699846497602,0.06691308163009313
2018,Mauritius,1265577,29131703862.56,23018.52,Sub-Saharan Africa,Upper middle income,0.039500393563353775,0.8551218903803505,24.095092897918818,8.486561699358933e+20,0.03937983806351353,28029787973.566666,1091883300.4926803,1.8688143111306994,10.044097830624944,529852262.9904,0.03844342962831648,22162.13666666667,847.378323674503,1.9242561310658002,14.051039492785021,1601685142929,0.000902079292769864,1264737.0,924.1753080461535,1.0293953916057714,0.014041516898143147
2019,Mauritius,1265985,29973984444.68,23676.41,Sub-Saharan Africa,Upper middle income,0.028580899206378074,0.8581465349095769,24.12359565724201,8.984397434899186e+20,0.040067405719884874,29038375546.710003,985592708.5982027,1.8483569449700956,10.07227670801606,560572390.4881,0.039500393563353775,22946.253333333338,768.8414774408427,1.9024466201677401,14.051361823173297,1602718020225,0.0005455032742054389,1265483.0,555.0027026981065,1.0003796578662185,0.02749400730518481
2020,Mauritius,1266014,25613807362.4,20231.85,Sub-Saharan Africa,Upper middle income,-0.14548489403587794,0.8579034612314957,23.966397393167735,6.560671275981366e+20,0.028912849934689122,28239831889.88,2312868945.4763966,1.1318288571837056,9.915062800120516,409327754.42249995,0.028580899206378074,22308.926666666666,1828.6307507075935,1.1231791138551204,14.0513847299573,1602791448196,0.0003223825970288807,1265858.6666666667,244.36107164507015,0.9690265213255278,-0.2764401407662477
2021,Mauritius,1266334,26485649797.27,20915.22,Sub-Saharan Africa,Upper middle income,0.03377694081361837,0.8575852436718789,23.999868906218865,7.014896451836285e+20,-0.14546538149865074,27357813868.11667,2307225318.876956,1.2151835744786645,9.948280213516234,437446427.64840007,-0.14548489403587794,21607.826666666664,1823.739672879166,1.2178129435387839,14.051637459636613,1603601799556,2.2907064459731785e-05,1266111.0,193.6672403949036,0.9446425898103689,-6.090284003500202
2022,Mauritius,1262523,28837730415.9,22841.35,Sub-Saharan Africa,Upper middle income,0.09209226582364405,0.8581274441330687,24.084950450597283,8.31614695540124e+20,0.03403798672078051,26979062525.190002,1667636667.1962287,1.4926974244283762,10.036371548144418,521727269.82249993,0.03377694081361837,21329.47333333333,1353.1729123188218,1.5372921151304486,14.048623449851956,1593964325529,0.0002527618177998736,1264957.0,2113.969488900485,0.8636029707180186,-1.232168027048146
1990,Mexico,81720428,1337834401681.26,16370.87,Latin America & Caribbean,Upper middle income,0.0,0.7989788167967345,27.92207330441615,1.7898008863218549e+24,0.0,1337834401681.26,1667636667.1962287,0.0,9.703319897194744,268005384.55690002,0.0,16370.87,1353.1729123188218,0.0,18.218814577532807,6678228352503184,0.0,81720428.0,2113.969488900485,0.0,0.0
1991,Mexico,83351595,1391025426166.55,16688.65,Latin America & Caribbean,Upper middle income,0.019411308012341477,0.8083944359235766,27.961062307759263,1.9349517362418322e+24,0.0,1364429913923.905,37611734111.80827,0.7071067811865476,9.72254404579489,278511038.82250005,0.0,16529.760000000002,224.7043929254609,0.7071067811865455,18.238578315148118,6947488389044025,0.0,82536011.5,1153409.2469477172,0.7071067811865476,0.0
1992,Mexico,84993164,1440665747926.91,16950.37,Latin America & Caribbean,Upper middle income,0.01568251476302751,0.8184918338557724,27.996126447627145,2.0755177972498027e+24,0.03975904971380961,1389841858591.5732,51425889071.81469,0.9882938390109824,9.738103935501057,287315043.13689995,0.019411308012341477,16669.963333333333,290.2015784473487,0.966247903153773,18.258081399456685,7223837926730896,0.019960333541082287,83355062.33333333,1636370.7551237706,1.0010577746745237,0.0
1993,Mexico,86648447,1481969627062.74,17103.25,Latin America & Caribbean,Upper middle income,0.009019272145681878,0.8272519146541342,28.024393148033546,2.1962339755364766e+24,0.03568613544121968,1437886933718.7334,45535736245.989426,1.1085579028121015,9.747082249621991,292521160.5625,0.01568251476302751,16914.09,209.66751965910234,1.0121655472017579,18.277369662828725,7507953367511809,0.0196945121446086,84997735.33333333,1648430.7538663405,1.1648099412088395,-0.19209386852978916
1994,Mexico,88314424,1547089267731.88,17517.97,Latin America & Caribbean,Upper middle income,0.024248023036557376,0.8351105343271693,28.067396389625124,2.3934852023311643e+24,0.028669994546108635,1489908214240.5098,53654051726.81727,1.3301052462738285,9.771039572807847,306879272.92090005,0.009019272145681878,17190.53,293.6933584540206,1.3693761613833417,18.29641401576523,7799437486451776,0.019475483934213722,86652011.66666667,1660632.8694315164,1.2694433658932411,-0.4248835545849212
1995,Mexico,89969572,1455651656564.64,16179.38,Latin America & Caribbean,Upper middle income,-0.07641239253178322,0.8349162600490643,28.00647479021469,2.1189217452593804e+24,0.043941278876414636,1494903517119.7532,47070939208.7943,0.18317119175663796,9.691554676121616,261772337.18439996,0.024248023036557376,16933.533333333336,685.2434656626327,-1.264227133517457,18.314982093355585,8094523885863184,0.019226853540721844,88310814.33333333,1660565.442455175,1.3391499822546684,1.6884678325364102
1996,Mexico,91586555,1546168402165.26,16882.05,Latin America & Caribbean,Upper middle income,0.04342997074053523,0.8351124698839232,28.066800987824113,2.3906367278542732e+24,-0.05910299623582338,1516303108820.593,52527716435.37401,1.156433726443438,9.734065439031772,285003612.2025,-0.07641239253178322,16859.8,669.5723216352377,0.15281211734282427,18.332795050313848,8388097056768025,0.01874153649012089,89956850.33333333,1636102.594855336,1.3849100186360905,-4.15128340222131
1997,Mexico,93183094,1657475150551.59,17787.29,Latin America & Caribbean,Upper middle income,0.05362145000162899,0.83595641301377,28.13631656676891,2.747223874696016e+24,0.06218297158692554,1553098403093.83,101090055722.24985,1.7448390545587924,9.786295654623395,316387685.54410005,0.04342997074053523,16949.57333333333,806.0788996328694,1.5759268191715916,18.35007687908356,8683089007412836,0.017972554098623528,91579740.33333333,1606771.8384644336,1.4193607870044567,-1.5683629225779159
1998,Mexico,94767284,1759991296872.08,18571.72,Latin America & Caribbean,Upper middle income,0.04410059092756691,0.83741742987598,28.196329980007906,3.097569365065466e+24,0.07198876152846978,1654544949862.9768,106941559425.03154,1.8718057414840712,9.829449116426257,344908783.7584,0.05362145000162899,17747.02,845.5545114893615,1.9553818738681503,18.366934812729582,8980838116736656,0.017432023728810364,93178977.66666667,1590368.495352689,1.4470917128936287,0.23466465869804454
1999,Mexico,96334810,1808479592015.17,18772.86,Latin America & Caribbean,Upper middle income,0.010830445429933278,0.8386465282328633,28.223507603793927,3.2705984347353556e+24,0.06185078930828847,1741982013146.28,77096277865.20636,1.7092643948037096,9.840220755747582,352420272.57960004,0.04410059092756691,18377.29,520.758413182175,1.7025582255834617,18.3833402963913,9280395617736100,0.017000830644236853,94761729.33333333,1575865.3422502114,1.4690787739690714,-0.17755691190321865
2000,Mexico,97873442,1899433166667.21,19407.03,Latin America & Caribbean,Upper middle income,0.0337812139439595,0.8417292288432086,28.272576624258182,3.607846354635425e+24,0.02755030393006197,1822634685184.82,70790421385.7461,1.776313137931383,9.873442176936965,376632813.4208999,0.010830445429933278,18917.203333333335,435.9609471424671,1.8415226243352885,18.39918580410273,9579210648927364,0.01654079270647868,96325178.66666667,1553101.3979059372,1.4852076333481088,-0.7544149590257926
2001,Mexico,99394288,1890869662397.28,19023.93,Latin America & Caribbean,Upper middle income,-0.01974026937661244,0.8437154177393521,28.268057978003757,3.5753880801744036e+24,0.05029283993782396,1866260807026.5535,50222853438.33985,1.4729727192603614,9.853505503353867,361909912.6449,0.0337812139439595,19067.94,319.367433061085,1.2957484722737624,18.414605215247846,9879224487026944,0.015971713651586672,97867513.33333333,1529747.6164182692,1.4985702346871554,2.119097378081486
2002,Mexico,100917081,1886396091644.05,18692.54,Latin America & Caribbean,Upper middle income,-0.017419639369993467,0.8445412325691134,28.265689294868302,3.5584902145699474e+24,-0.004508452532160256,1892232973569.5134,6624597671.106811,1.2890503643156084,9.835933288614056,349411051.6516,-0.01974026937661244,19041.166666666668,357.5567326080703,0.9202438940562322,18.429809767327832,10184257237560561,0.015538903801911808,99394937.0,1521819.6037904914,1.511977029958575,-1.5843564239390586
2003,Mexico,102429341,1908760163574.99,18634.9,Latin America & Caribbean,Upper middle income,-0.0030835830764571748,0.8445985728089827,28.277475018193822,3.6433653620508225e+24,-0.002365880019227884,1895341972538.7734,11833811593.66035,1.2597705524028815,9.83284510696393,347259498.01000005,-0.017419639369993467,18783.79,209.95477393958527,0.8149661848771167,18.444683772492837,10491769897694281,0.015320729497051211,100913570.0,1517529.5461845375,1.523471766449776,-0.11755817321157591
2004,Mexico,103945813,1976815881649.85,19017.75,Latin America & Caribbean,Upper middle income,0.020544784248909265,0.8448204659471591,28.312508525608596,3.907801029943074e+24,0.011855448614426,1923990712289.6301,47094711133.894165,1.4116851316799688,9.85318061364528,361674815.0625,-0.0030835830764571748,18781.73,206.42110526790248,1.0812734204414645,18.459380302097195,10804732040230969,0.014985173818097275,102430745.0,1514366.488128963,1.5349440173695443,-0.8229823814970096
2005,Mexico,105442402,2018590886232.4,19144.01,Latin America & Caribbean,Upper middle income,0.006639060877338121,0.8445821224957368,28.3334208028462,4.0747091659805054e+24,0.035654410320150376,1968055643819.08,55436930245.10741,1.4355927892830767,9.859797386240848,366493118.88009995,0.020544784248909265,18932.22,265.11277543721724,1.1097281443301963,18.47367541867122,11118100139529604,0.014805054735244294,103939185.33333333,1506541.4338491946,1.543571113393596,-7.6626336114523665
2006,Mexico,106886790,2115584451268.35,19792.76,Latin America & Caribbean,Upper middle income,0.033887884513223776,0.8452769675570869,28.380352226550514,4.475697570448406e+24,0.02113247114733041,2036997073050.2,71191781571.82124,1.6364815422954657,9.8931220154968,391753348.4175999,0.006639060877338121,19318.173333333332,415.82421169692066,1.5193401142737326,18.487280804282026,11424785876504100,0.014397780505117641,105425001.66666667,1470565.7099675578,1.5468453289443709,-0.6768493259942316
2007,Mexico,108302973,2159543417689.4,19939.84,Latin America & Caribbean,Upper middle income,0.007431000022230405,0.846392400656779,28.400917934581685,4.663627772885614e+24,0.04805013521931811,2097906251730.05,72119990884.78226,1.616878099701045,9.900525169007675,397597219.2256,0.033887884513223776,19625.536666666667,423.4490283769381,1.4880142030369734,18.500443172351336,11729533960638729,0.013698360172030188,106877388.33333333,1430308.6747315724,1.5486044187298136,4.104318990189898
2008,Mexico,109684489,2179915078736.94,19874.42,Latin America & Caribbean,Upper middle income,-0.0032808688535114205,0.8474866890477547,28.410307037263426,4.752029750504679e+24,0.020778639394279486,2151680982564.8965,32878120721.702576,1.5340912576513683,9.897239071374726,394992570.3363999,0.007431000022230405,19869.006666666668,73.6892782796615,1.3241009614764945,18.51311852965249,12030687127191121,0.01324937347262467,108291417.33333333,1398885.2968433108,1.548573232807763,-0.780718090580996
2009,Mexico,111049428,2042683962689.71,18394.37,Latin America & Caribbean,Upper middle income,-0.07447009774373292,0.8469380941519598,28.345285727037574,4.1725577714297365e+24,0.009433318580525096,2127380819705.3499,74053489686.20412,0.9795003095091198,9.819854281498044,338352847.69689995,-0.0032808688535114205,19402.876666666667,874.0047005785294,0.1298042916258716,18.525485966463485,12331975459127184,0.012756030252281336,109678963.33333333,1373235.8379027282,1.5487803918149687,-1.4415110811056993
2010,Mexico,112532401,2144232616520.93,19054.36,Latin America & Caribbean,Upper middle income,0.03588000023920368,0.8468589098125319,28.393802849763876,4.5977335137521936e+24,-0.06295250552913412,2122277219315.86,71201294951.11955,1.263922390138919,9.855103705808583,363068635.00960004,-0.07447009774373292,19107.716666666664,741.4662507716415,0.6523603054213402,18.538751755917367,12663541274824801,0.012444229922063066,111088772.66666667,1424363.6094875522,1.560762369752634,21.698285444732026
2011,Mexico,114150481,2218080954418.62,19431.2,Latin America & Caribbean,Upper middle income,0.01977710088399709,0.8465388139771891,28.427663503027276,4.919883120354617e+24,0.049713345620781,2134999177876.42,88062298793.46352,1.4189403305578843,9.874686762930402,377571533.44000006,0.03588000023920368,18959.976666666666,524.8192759735037,0.9265891660794755,18.5530281534454,13030332312531361,0.013354170541067578,112577436.66666667,1551016.9520854363,1.5826579658211857,-1.481804124424198
2012,Mexico,115755909,2296894045338.03,19842.56,Latin America & Caribbean,Upper middle income,0.02117007698958373,0.8464524858327034,28.462578911161522,5.275722255509299e+24,0.03444045078351188,2219735872092.527,76344168254.68828,1.5600287417261567,9.895634800226114,393727187.3536,0.01977710088399709,19442.70666666667,394.2259663357653,1.202107164665543,18.566994307942522,13399430468416281,0.014378792113393102,114146263.66666667,1611758.138165086,1.5996685976463223,-0.4487987527272095
2013,Mexico,117290686,2316465915423.91,19749.79,Latin America & Caribbean,Upper middle income,-0.004675303993033175,0.8463417596519015,28.47106382787009,5.366014337320734e+24,0.03553210750148983,2277146971726.8535,52080325701.334175,1.5086564659828634,9.89094876952929,390054205.04410005,0.02117007698958373,19674.516666666666,215.76333894657458,1.0732536461104287,18.58016591575737,13757105022350596,0.01406413697021569,115732358.66666667,1570234.9582646454,1.6083013065323426,0.07043378671915379
2014,Mexico,118755887,2374464743571.1,19994.5,Latin America & Caribbean,Upper middle income,0.01239051149404613,0.8477526279955279,28.49579315688773,5.63808281846217e+24,0.008521015640928331,2329274901444.347,40340499479.37393,1.5728363321583572,9.90326252721983,399780030.25,-0.004675303993033175,19862.283333333336,123.54150490170895,1.210366810628174,18.592580582807717,14102960697156769,0.013258735672837307,117267494.0,1500123.462175375,1.610596029469435,-1.2208449216001225
